,stim,history,filename,class,onset,IndicoAPIExtractor,IndicoAPIExtractor
361,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,373.74,0.29,0.2346450455
362,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,374.03,0.1,0.5454200504
363,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,374.13,0.63,0.7514386005
364,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,375.0,0.49,0.0368881203
365,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,375.49,0.79,0.1275578194
366,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,376.52,0.53,0.0368881203
367,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,377.05,0.55,0.6946046235
368,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,377.6,0.53,0.1761363997
369,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,378.13,0.2,0.2554125461
370,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,378.33,0.45,0.3220217528
371,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,378.78,0.08,0.4719109023
372,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,378.86,0.57,0.1125899986
373,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,379.43,1.01,0.4121034208
374,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,380.44,0.2,0.3006297054
375,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,380.64,0.49,0.3097562136
376,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,382.13,0.09,0.5473889532
377,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,382.22,0.27,0.5343301288
378,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,382.49,0.38,0.2533564323
379,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,382.87,0.14,0.5150067884
380,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,383.01,0.22,0.6408764754
381,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,383.23,0.07,0.4690169086
382,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,383.3,0.51,0.0167844241
383,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,383.81,0.09,0.5454200504
384,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,383.9,0.48,0.6822983219
385,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,384.38,0.48,0.319652829
386,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,384.86,0.13,0.3897257541
387,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,384.99,0.59,0.5189633852
388,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,385.58,0.11,0.5454200504
389,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,385.69,0.63,0.3941465732
390,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,386.32,0.13,0.6044900412
391,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,387.12,0.28,0.5426956828
392,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,387.4,0.12,0.7662720834
393,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,387.52,0.31,0.7129674542
394,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,387.83,0.16,0.5150067884
395,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,387.99,0.11,0.9290891285
396,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,388.1,0.65,0.6970438409
397,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,389.15,0.12,0.4882899566
398,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,389.27,0.26,0.6979921647
399,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,389.53,0.08,0.5730446524
400,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,389.61,0.17,0.6538480085
401,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,389.78,0.04,0.4690169086
402,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,389.82,0.43,0.2567256977
403,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,390.25,0.12,0.2546040195
404,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,390.37,0.09,0.4319546923
405,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,390.46,0.19,0.7996471802
406,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,390.65,0.1,0.5730446524
407,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,390.75,0.1,0.4864332427
408,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,392.32,0.26,0.6232721166
409,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,394.26,0.09,0.4319546923
410,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,394.35,0.22,0.4663613281
411,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,395.93,0.15,0.6232721166
412,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,396.08,0.38,0.1785348762
413,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,396.46,0.79,0.9730915936
414,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,397.25,0.06,0.5024276473
415,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,397.31,0.08,0.4719109023
416,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,397.39,0.55,0.09839648
417,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,397.94,0.16,0.5730446524
418,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,398.1,0.12,0.4719109023
419,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,398.22,0.23,0.6958779976
420,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,398.45,0.74,0.0172756864
421,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,399.19,0.19,0.5730446524
422,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,399.38,0.35,0.1652954716
423,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,399.73,0.06,0.4690169086
424,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,399.79,0.64,0.1691339156
425,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,400.83,0.22,0.6044900412
426,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,401.05,0.18,0.5730446524
427,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,401.23,0.42,0.2710160052
428,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,401.65,0.16,0.4817267179
429,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,401.81,0.49,0.0107061384
430,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,402.39,0.12,0.3014735008
431,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,402.51,0.12,0.5746368392
432,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,402.63,0.13,0.5409022004
433,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,402.76,0.53,0.00085832
434,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,403.29,0.14,0.5467593792
435,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,403.43,0.15,0.3048742565
436,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,403.97,0.11,0.3953678114
437,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,404.08,0.24,0.1729698899
438,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,406.29,0.13,0.5467593792
439,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,406.42,0.09,0.5715799142
440,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,406.51,0.1,0.4267667462
441,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,406.61,0.36,0.8534569703
442,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,406.97,0.23,0.6982522622
443,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,407.2,0.15,0.49318873
444,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,407.35,0.06,0.4719109023
445,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,407.41,0.25,0.2346450455
446,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,407.66,0.07,0.5454200504
447,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,407.73,0.49,0.7514386005
448,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,408.56,0.13,0.4690169086
449,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,408.69,0.33,0.6042896077
450,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,409.02,0.07,0.4690169086
451,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,409.09,0.34,0.1253198402
452,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,409.43,0.25,0.7048884941
453,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,409.68,0.6,0.9685132799
454,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,410.28,0.21,0.49318873
455,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,410.49,0.08,0.4719109023
456,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,410.57,0.34,0.5511559383
457,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,413.83,0.27,0.4690169086
458,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,414.1,0.21,2.88274e-05
459,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,415.14,0.3,0.4389438933
460,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,416.52,0.13,0.4690169086
461,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,416.65,0.21,0.0327543179
462,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,416.86,0.46,0.2571184541
463,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,417.75,0.18,0.3141000068
464,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,417.93,0.25,0.5649188308
465,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,419.36,0.16,0.4319546923
466,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,419.52,0.39,0.1253198402
467,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,419.91,0.7,0.9685132799
468,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,421.52,0.06,0.4690169086
469,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,421.58,0.25,0.6042896077
470,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,421.83,0.06,0.4690169086
471,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,421.89,0.4,0.3388322505
472,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,422.29,0.14,0.3371513673
473,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,422.43,0.15,0.7048884941
474,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,422.58,0.22,0.7401756893
475,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,422.8,0.3,0.5369952239
476,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,423.1,0.23,0.0843640756
477,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,423.33,0.06,0.5024276473
478,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,423.39,0.11,0.5861813105
479,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,423.5,0.37,0.6244503436
480,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,424.21,0.29,0.0025942862
481,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,424.5,0.2,0.4813527528
482,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,424.91,0.38,0.6096520609
483,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,425.72,0.51,0.4389438933
484,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,427.25,0.26,0.15465435
485,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,427.51,0.72,0.5977053518
486,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,428.85,0.13,0.4690169086
487,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,428.98,0.06,0.5024276473
488,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,429.04,0.35,0.1002595424
489,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,429.39,0.13,0.5454200504
490,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,429.52,0.52,0.7514386005
491,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,430.04,0.17,0.5715799142
492,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,430.21,0.22,0.5572395996
493,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,430.43,0.49,0.1914577186
494,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,430.92,0.12,0.3897257541
495,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,431.04,0.05,0.4690169086
496,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,431.09,0.42,0.6259918628
497,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,431.51,0.57,0.6081257199
498,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,432.08,0.14,0.6044900412
499,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,432.22,0.0599999999999,0.4690169086
500,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,432.28,0.2,0.4084667833
501,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,432.48,0.39,0.4890493608
502,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,432.87,0.26,0.4319546923
503,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,433.13,0.23,0.5454200504
504,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,433.36,0.16,0.4856702661
505,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,433.52,0.93,0.1385911781
506,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,434.58,0.46,0.8209642686
507,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,435.04,0.12,0.4920723986
508,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,435.16,0.26,0.4427008385
509,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,435.49,0.41,0.4187303521
510,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,435.9,0.15,0.5454200504
511,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,436.05,0.8,0.1385911781
512,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,436.85,0.11,0.4427008385
513,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,436.96,0.2,0.6655654636
514,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,437.16,0.13,0.6861245401
515,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,437.29,0.12,0.5730446524
516,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,437.41,0.13,0.4319546923
517,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,437.54,0.08,0.5024276473
518,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,437.62,0.16,0.3595315671
519,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,437.78,0.1,0.3177516058
520,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,437.88,0.24,0.5851220312
521,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,438.12,0.33,0.2308933242
522,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,438.72,0.17,0.5851220312
523,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,438.89,0.36,0.2308933242
524,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,439.51,0.18,0.4389438933
525,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,439.69,0.25,0.916577043
526,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,440.16,0.13,0.7666821674
527,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,440.29,0.13,0.4215860655
528,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,440.42,0.54,0.9859338115
529,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,440.96,0.3,0.2331548734
530,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,441.26,0.1,0.2933184907
531,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,441.36,0.15,0.4319546923
532,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,441.51,0.16,0.4663613281
533,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,441.67,0.15,0.4411250696
534,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,441.82,0.15,0.4882899566
535,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,441.97,0.27,0.4112923979
536,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,442.24,0.21,0.5715799142
537,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,442.45,0.08,0.4319546923
538,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,442.53,0.09,0.2546040195
539,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,442.62,0.09,0.5746368392
540,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,442.71,0.18,0.4460557174
541,,AudioStim->IBMSpeechAPIConverter/ComplexTextStim->IndicoAPIExtractor/ExtractorResult,,ComplexTextStim,442.89,0.08,0.3048742565
